,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
14627,ba,16611,-1.86%,-0.008151721,3530,35,0.0,0.0,0.0,19
14628,ba,16614,0.09%,-0.009713451,3530,35,0.0,0.0,0.0,19
14629,ba,16615,0.45%,0.008522274,3530,35,0.0,0.0,0.0,19
14630,ba,16616,1.71%,0.002964198,3530,35,0.0,0.0,0.0,19
14631,ba,16617,1.50%,-0.003136038,3530,35,0.0,0.0,0.0,19
14632,ba,16618,0.52%,0.007810287,3530,35,0.0,0.0,0.0,19
14633,ba,16622,-0.78%,0.000251759,3530,35,0.0,0.0,0.0,19
14634,ba,16623,1.75%,0.005896191,3530,35,0.0,0.0,0.0,19
14635,ba,16624,-0.86%,-0.018221237,3530,35,0.0,0.0,0.0,19
14636,ba,16625,1.82%,0.013775767,3530,35,0.0,0.0,0.0,19
14637,ba,16628,0.42%,0.005260896,3530,35,0.0,0.0,0.0,19
14638,ba,16629,-0.85%,-0.003822247,3530,35,0.0,0.0,0.0,19
14639,ba,16630,0.68%,0.005712415,3530,35,0.0,0.0,0.0,19
14640,ba,16631,-0.85%,0.004567566,3530,35,0.0,0.0,0.0,19
14641,ba,16632,0.17%,-0.001803078,3530,35,0.0,0.0,0.0,19
14642,ba,16635,-0.17%,-0.00235759,3530,35,0.0,0.0,0.0,19
14643,ba,16637,-0.69%,0.001742948,3530,35,0.0,0.0,0.0,19
14644,ba,16638,2.27%,0.00144099,3530,35,0.0,0.0,0.0,19
14645,ba,16639,-0.34%,0.000699887,3530,35,0.0,0.0,0.0,19
14646,ba,16642,0.26%,0.004161065,3530,35,0.0,0.0,0.0,19
14647,ba,16643,1.03%,0.000593994,3530,35,0.0,0.0,0.0,19
14648,ba,16644,2.20%,0.002805696,3530,35,0.0,0.0,0.0,19
14649,ba,16645,2.15%,0.004968441,3530,35,0.0,0.0,0.0,19
14650,ba,16646,-0.08%,-0.000589054,3530,35,0.0,0.0,0.0,19
14651,ba,16649,0.97%,0.000929765,3530,35,0.0,0.0,0.0,19
14652,ba,16650,0.48%,0.00751486,3530,35,0.0,0.0,0.0,19
14653,ba,16651,0.40%,-0.001221051,3530,35,0.0,0.0,0.0,19
14654,ba,16652,-0.32%,-0.007534257,3530,35,0.0,0.0,0.0,19
14655,ba,16653,0.64%,-0.003800867,3530,35,0.0,0.0,0.0,19
14656,ba,16656,1.59%,0.006249821,3530,35,0.0,0.0,0.0,19
14657,ba,16657,-1.09%,0.00610608,3530,35,0.0,0.0,0.0,19
14658,ba,16658,1.11%,0.008320427,3530,35,0.0,0.0,0.0,19
14659,ba,16659,1.02%,-0.003109527,3530,35,0.0,0.0,0.0,19
14660,ba,16660,-0.46%,-0.002267577,3530,35,0.0,0.0,0.0,19
14661,ba,16663,0.86%,-0.00040249,3530,35,0.0,0.0,0.0,19
14662,ba,16664,-1.00%,-0.00238477,3530,35,0.0,0.0,0.0,19
14663,ba,16665,-1.01%,-0.002567908,3530,35,0.0,0.0,0.0,19
14664,ba,16666,-0.87%,-0.003153555,3530,35,0.0,0.0,0.0,19
14665,ba,16667,2.38%,0.009546662,3530,35,0.0,0.0,0.0,19
14666,ba,16670,0.78%,0.000672486,3530,35,0.0,0.0,0.0,19
14667,ba,16672,0.54%,-0.010565436,3530,35,0.0,0.0,0.0,19
14668,ba,16673,0.00%,-0.006806104,3530,35,0.0,0.0,0.0,19
14669,ba,16679,0.23%,0.004000885,3530,35,0.0,0.0,0.0,19
14670,ba,16680,0.23%,0.007095878,3530,35,0.0,0.0,0.0,19
14671,ba,16681,-0.76%,-0.000449724,3530,35,0.0,0.0,0.0,19
14672,ba,16685,1.61%,0.014010715,3530,35,0.0,0.0,0.0,19
14673,ba,16686,-0.15%,0.003797298,3530,35,0.0,0.0,0.0,19
14674,ba,16687,1.14%,-0.000962805,3530,35,0.0,0.0,0.0,19
14675,ba,16688,0.00%,0.003097197,3530,35,0.0,0.0,0.0,19
14676,ba,16691,-0.75%,0.002287577,3530,35,0.0,0.0,0.0,19
14677,ba,16692,0.75%,-0.006935666,3530,35,0.0,0.0,0.0,19
14678,ba,16693,-1.20%,0.003318491,3530,35,0.0,0.0,0.0,19
14679,ba,16694,0.00%,0.000246603,3530,35,0.0,0.0,0.0,19
14680,ba,16695,0.91%,0.006011041,3530,35,0.0,0.0,0.0,19
14681,ba,16698,1.50%,0.002443217,3530,35,0.0,0.0,0.0,19
14682,ba,16699,-0.44%,0.001109965,3530,35,0.0,0.0,0.0,19
14683,ba,16700,-0.89%,-0.010290694,3530,35,0.0,0.0,0.0,19
14684,ba,16701,-1.42%,-0.003597179,3530,35,0.0,0.0,0.0,19
14685,ba,16702,-0.53%,0.004717265,3530,35,0.0,0.0,0.0,19
14686,ba,16706,1.07%,0.00889761,3530,35,0.0,0.0,0.0,19
14687,ba,16707,-0.07%,0.008527436,3530,35,0.0,0.0,0.0,19
14688,ba,16708,1.72%,-0.003386793,3530,35,0.0,0.0,0.0,19
14689,ba,16709,-0.66%,0.003648049,3530,35,0.0,0.0,0.0,19
14690,ba,16712,1.48%,0.007895011,3530,35,0.0,0.0,0.0,19
14691,ba,16713,0.22%,0.002862391,3530,35,0.0,0.0,0.0,19
14692,ba,16714,-1.74%,-0.010289105,3530,35,0.0,0.0,0.0,19
14693,ba,16716,-0.89%,-0.01831506,3530,35,0.0,0.0,0.0,19
14694,ba,16719,-0.67%,0.002749305,3530,35,0.0,0.0,0.0,19
14695,ba,16720,1.73%,0.002301409,3530,35,0.0,0.0,0.0,19
14696,ba,16726,1.93%,-0.016069232,3530,35,0.0,0.0,0.0,19
14697,ba,16727,-0.45%,-0.001970045,3530,35,0.0,0.0,0.0,19
14698,ba,16728,-0.45%,-0.01732827,3530,35,0.0,0.0,0.0,19
14699,ba,16729,-2.56%,0.004571787,3530,35,0.0,0.0,0.0,19
14700,ba,16730,-0.55%,-0.004491244,3530,35,0.0,0.0,0.0,19
14701,ba,16733,-1.18%,0.011762259,3530,35,0.0,0.0,0.0,19
14702,ba,16734,0.72%,-0.002951659,3530,35,0.0,0.0,0.0,19
14703,ba,16735,0.40%,0.00400675,3530,35,0.0,0.0,0.0,19
14704,ba,16736,1.73%,-0.013241125,3530,35,0.0,0.0,0.0,19
14705,ba,16737,0.23%,0.001441202,3530,35,0.0,0.0,0.0,19
14706,ba,16740,-0.39%,0.023867881,3530,35,0.0,0.0,0.0,19
14707,ba,16741,2.48%,0.000551193,3530,35,0.0,0.0,0.0,19
14708,ba,16742,1.74%,0.003811361,3530,35,0.0,0.0,0.0,19
14709,ba,16743,-0.15%,0.014837744,3530,35,0.0,0.0,0.0,19
14710,ba,16744,2.16%,-0.001233579,3530,35,0.0,0.0,0.0,19
14711,ba,16747,-0.87%,0.003898216,3530,35,0.0,0.0,0.0,19
14712,ba,16748,0.66%,0.00047875,3530,35,0.0,0.0,0.0,19
14713,ba,16749,-1.68%,-0.000960229,3530,35,0.0,0.0,0.0,19
14714,ba,16750,-1.41%,0.000664336,3530,35,0.0,0.0,0.0,19
14715,ba,16751,0.23%,0.010548682,3530,35,0.0,0.0,0.0,19
14716,ba,16754,1.05%,0.000210066,3530,35,0.0,0.0,0.0,19
14717,ba,16755,-0.67%,-0.002977548,3530,35,0.0,0.0,0.0,19
14718,ba,16756,1.20%,-0.00762817,3530,35,0.0,0.0,0.0,19
14719,ba,16757,0.67%,0.00434718,3530,35,0.0,0.0,0.0,19
14720,ba,16758,0.81%,0.006187298,3530,35,0.0,0.0,0.0,19
14721,ba,16761,1.82%,0.002831195,3530,35,0.0,0.0,0.0,19
14722,ba,16762,0.00%,0.000798148,3530,35,0.0,0.0,0.0,19
14723,ba,16763,-0.93%,0.004070302,3530,35,0.0,0.0,0.0,19
14724,ba,16768,0.80%,-0.006314037,3530,35,0.0,0.0,0.0,19
14725,ba,16770,0.29%,-0.002677462,3530,35,0.0,0.0,0.0,19
14726,ba,16771,-1.88%,0.016151616,3530,35,0.0,0.0,0.0,19
14727,ba,16772,1.33%,0.007778115,3530,35,0.0,0.0,0.0,19
14728,ba,16775,2.48%,-0.003867152,3530,35,0.0,0.0,0.0,19
14729,ba,16776,-2.28%,0.005263628,3530,35,0.0,0.0,0.0,19
14730,ba,16777,1.16%,-0.001029008,3530,35,0.0,0.0,0.0,19
14731,ba,16778,0.14%,0.000453111,3530,35,0.0,0.0,0.0,19
14732,ba,16779,-1.08%,-0.000208605,3530,35,0.0,0.0,0.0,19
14733,ba,16782,-0.58%,-0.000188957,3530,35,0.0,0.0,0.0,19
14734,ba,16784,-1.46%,-0.001613403,3530,35,0.0,0.0,0.0,19
14735,ba,16785,2.67%,-0.002073115,3530,35,0.0,0.0,0.0,19
14736,ba,16786,-0.14%,0.007030468,3530,35,0.0,0.0,0.0,19
14737,ba,16789,1.96%,-0.001195537,3530,35,0.0,0.0,0.0,19
14738,ba,16790,-0.50%,0.003688377,3530,35,0.0,0.0,0.0,19
14739,ba,16791,-0.71%,0.005152506,3530,35,0.0,0.0,0.0,19
14740,ba,16792,6.40%,-0.002005337,3530,35,0.0,0.0,0.0,19
14741,ba,16800,4.05%,0.001544142,3530,35,0.0,0.0,0.0,19
14742,ba,16804,-1.61%,0.009705427,3530,35,0.0,0.0,0.0,19
14743,ba,16805,1.24%,0.009902844,3530,35,0.0,0.0,0.0,19
14744,ba,16807,2.39%,0.003033494,3530,35,0.0,0.0,0.0,19
14745,ba,16810,3.81%,0.001926807,3530,35,0.0,0.0,0.0,19
14746,ba,16811,-0.86%,-0.006339098,3530,35,0.0,0.0,0.0,19
14747,ba,16812,-0.93%,0.00585686,3530,35,0.0,0.0,0.0,19
14748,ba,16813,1.37%,0.003555372,3530,35,0.0,0.0,0.0,19
14749,ba,16814,-0.06%,-0.005679742,3530,35,0.0,0.0,0.333333343,19
14750,ba,16820,0.92%,-0.007927621,3530,35,0.0,0.0,0.333333343,19
14751,ba,16821,0.72%,-0.006031404,3530,35,0.0,0.0,0.333333343,19
14752,ba,16824,0.36%,-0.002429135,3530,35,0.0,0.0,0.0,19
14753,ba,16825,0.12%,-0.00223297,3530,35,0.0,0.0,0.0,19
14754,ba,16826,-0.65%,0.011196016,3530,35,0.0,0.0,0.0,19
14755,ba,16831,-0.18%,0.020923153,3530,35,0.0,0.0,0.0,19
14756,ba,16832,-2.17%,-7.16685e-05,3530,35,0.0,0.0,0.0,19
14757,ba,16833,0.06%,0.010718253,3530,35,0.0,0.0,0.0,19
14758,ba,16834,3.72%,-0.008992765,3530,35,0.0,0.0,0.0,19
14759,ba,16835,-1.50%,0.000631297,3530,35,0.0,0.0,0.0,19
14760,ba,16838,0.18%,0.001118773,3530,35,0.0,0.0,0.0,19
14761,ba,16839,-0.12%,-0.003188104,3530,35,0.0,0.0,0.0,19
14762,ba,16840,1.35%,-0.001675563,3530,35,0.0,0.0,0.0,19
14763,ba,16841,0.46%,0.011648284,3530,35,0.0,0.0,0.0,19
14764,ba,16842,0.17%,-0.003731121,3530,35,0.0,0.0,0.0,19
14765,ba,16845,0.17%,0.004986249,3530,35,0.0,0.0,0.0,19
14766,ba,16846,0.11%,-0.001780125,3530,35,0.0,0.0,0.0,19
14767,ba,16847,0.11%,0.001193982,3530,35,0.0,0.0,0.0,19
14768,ba,16848,0.34%,0.005660912,3530,35,0.0,0.0,0.0,19
14769,ba,16849,2.68%,0.002963163,3530,35,0.0,0.0,0.0,19
14770,ba,16854,-0.89%,0.011408137,3530,35,0.0,0.0,0.0,19
14771,ba,16855,1.65%,-0.001788308,3530,35,0.0,0.0,0.0,19
14772,ba,16856,-5.87%,0.003122933,3530,35,0.0,0.0,0.0,19
14773,ba,16859,1.78%,0.003001722,3530,35,0.0,0.0,0.0,19
14774,ba,16860,1.46%,-0.013826441,3530,35,0.0,0.0,0.0,19
14775,ba,16861,-3.39%,0.008701265,3530,35,0.0,0.0,0.0,19
14776,ba,16862,0.36%,-0.009022236,3530,35,0.0,0.0,0.0,19
14777,ba,16863,-0.12%,-0.000500383,3530,35,0.0,0.0,0.0,19
14778,ba,16866,0.59%,0.005552707,3530,35,0.0,0.0,0.0,19
14779,ba,16867,0.30%,-0.005619228,3530,35,0.0,0.0,0.0,19
14780,ba,16868,0.35%,-0.008059735,3530,35,0.0,0.0,0.0,19
14781,ba,16869,-2.35%,0.007952871,3530,35,0.0,0.0,0.0,19
14782,ba,16873,1.32%,0.015593877,3530,35,0.0,0.0,0.0,19
14783,ba,16874,-0.77%,0.00196626,3530,35,0.0,0.0,0.0,19
14784,ba,16875,0.30%,0.00223254,3530,35,0.0,0.0,0.0,19
14785,ba,16877,-0.54%,0.001218492,3530,35,0.0,0.0,0.0,19
14786,ba,16880,2.23%,0.002138162,3530,35,0.0,0.0,0.0,19
14787,ba,16881,-0.88%,0.001065252,3530,35,0.0,0.0,0.0,19
14788,ba,16887,-0.06%,-0.000748194,3530,35,0.0,0.0,0.0,19
14789,ba,16888,-1.85%,-0.005995859,3530,35,0.0,0.0,0.0,19
14790,ba,16889,-0.55%,0.002268787,3530,35,0.0,0.0,0.0,19
14791,ba,16890,1.95%,0.007964583,3530,35,0.0,0.0,0.0,19
14792,ba,16891,2.33%,-0.006541119,3530,35,0.0,0.0,0.0,19
14793,ba,16894,-1.64%,0.00827652,3530,35,0.0,0.0,0.0,19
14794,ba,16895,0.71%,-0.004919846,3530,35,0.0,0.0,0.0,19
14795,ba,16896,3.66%,0.003573296,3530,35,0.0,0.0,0.0,19
14796,ba,16897,-0.80%,0.002369758,3530,35,0.0,0.0,0.0,19
14797,ba,16898,-1.09%,-0.004503097,3530,35,0.0,0.0,0.0,19
14798,ba,16901,1.04%,0.004853779,3530,35,0.0,0.0,0.0,19
14799,ba,16902,-1.72%,-0.01157693,3530,35,0.0,0.0,0.0,19
14800,ba,16903,-2.34%,-0.002001526,3530,35,0.0,0.0,0.0,19
14801,ba,16909,-0.84%,0.002903264,3530,35,0.0,0.0,0.0,19
14802,ba,16910,1.08%,0.011480498,3530,35,0.0,0.0,0.0,19
14803,ba,16911,1.13%,0.002480215,3530,35,0.0,0.0,0.0,19
14804,ba,16912,-0.12%,0.007026439,3530,35,0.0,0.0,0.0,19
14805,ba,16915,1.66%,-0.005277056,3530,35,0.0,0.0,0.0,19
14806,ba,16916,-0.70%,-0.000686719,3530,35,0.0,0.0,0.0,19
14807,ba,16917,-1.35%,0.001890473,3530,35,0.333333343,0.052631579,0.0,19
14808,ba,16918,0.66%,-0.005492994,3530,35,0.333333343,0.052631579,0.0,19
14809,ba,16919,-0.47%,-0.004037376,3530,35,0.333333343,0.052631579,0.0,19
14810,ba,16923,-0.60%,0.010164151,3530,35,0.0,0.052631579,0.0,19
14811,ba,16924,0.96%,-0.007931815,3530,35,0.0,0.052631579,0.0,19
14812,ba,16925,-1.30%,0.004641184,3530,35,0.0,0.052631579,0.0,19
14813,ba,16926,0.60%,0.00989179,3530,35,0.0,0.052631579,0.0,19
14814,ba,16929,-0.12%,0.000751265,3530,35,0.0,0.052631579,0.0,19
14815,ba,16930,0.12%,0.004287696,3530,35,0.0,0.052631579,0.0,19
14816,ba,16931,1.91%,-0.005525808,3530,35,0.0,0.052631579,0.0,19
14817,ba,16932,-1.00%,-0.003407056,3530,35,0.0,0.052631579,0.0,19
14818,ba,16933,-0.18%,-0.020820193,3530,35,0.0,0.052631579,0.0,19
14819,ba,16936,-2.85%,-0.014615751,3530,35,0.0,0.052631579,0.0,19
14820,ba,16937,-1.77%,0.001490224,3530,35,0.0,0.052631579,0.0,19
14821,ba,16939,-1.55%,-0.032393619,3530,35,0.0,0.052631579,0.0,19
14822,ba,16943,0.13%,-0.028261989,3530,35,0.0,0.052631579,0.0,19
14823,ba,16944,-4.16%,0.025466651,3530,35,0.0,0.052631579,0.0,19
14824,ba,16945,2.82%,-0.013999758,3530,35,0.0,0.052631579,0.0,19
14825,ba,16946,-2.55%,0.012307495,3530,35,0.0,0.052631579,0.0,19
14826,ba,16947,2.68%,0.019743491,3530,35,0.0,0.0,0.0,19
14827,ba,16951,2.95%,-0.022641221,3530,35,0.0,0.0,0.0,19
14828,ba,16952,-0.78%,0.009523373,3530,35,0.0,0.0,0.0,19
14829,ba,16953,0.13%,0.003891957,3530,35,0.0,0.0,0.0,19
14830,ba,16954,0.39%,0.00267105,3530,35,0.0,0.0,0.0,19
14831,ba,16957,1.11%,-0.006293719,3530,35,0.0,0.0,0.0,19
14832,ba,16958,-1.23%,-0.019959984,3530,35,0.0,0.0,0.0,19
14833,ba,16959,-2.48%,0.005397194,3530,35,0.0,0.0,0.0,19
14834,ba,16960,-0.67%,-0.026786819,3530,35,0.0,0.0,0.0,19
14835,ba,16961,-4.45%,0.016887888,3530,35,0.0,0.0,0.0,19
14836,ba,16964,0.78%,-0.007890555,3530,35,0.0,0.0,0.0,19
14837,ba,16965,-0.56%,-0.022343114,3530,35,0.0,0.0,0.0,19
14838,ba,16966,-1.83%,0.001979113,3530,35,0.0,0.0,0.0,19
14839,ba,16971,-1.08%,0.024892844,3530,35,0.0,0.0,0.0,19
14840,ba,16972,2.20%,0.005248926,3530,35,0.0,0.0,0.0,19
14841,ba,16973,-0.07%,0.000202271,3530,35,0.0,0.0,0.0,19
14842,ba,16974,-0.35%,0.004013253,3530,35,0.0,0.0,0.0,19
14843,ba,16975,0.70%,0.001445476,3530,35,0.0,0.0,0.0,19
14844,ba,16978,-1.38%,-0.002778126,3530,35,0.0,0.0,0.0,19
14845,ba,16979,1.26%,-0.006740252,3530,35,0.0,0.0,0.0,19
14846,ba,16980,-0.55%,0.001634419,3530,35,0.0,0.0,0.0,19
14847,ba,16981,-0.42%,0.017766185,3530,35,0.0,0.0,0.0,19
14848,ba,16982,3.08%,0.014028135,3530,35,0.0,0.0,0.0,19
14849,ba,16987,0.34%,-0.005248531,3530,35,0.0,0.0,0.0,19
14850,ba,16988,-2.04%,0.009304764,3530,35,0.0,0.0,0.0,19
14851,ba,16989,-2.15%,-0.001845029,3530,35,0.0,0.0,0.0,19
14852,ba,16992,0.66%,0.003307894,3530,35,0.0,0.0,0.0,19
14853,ba,16993,-2.04%,-0.009180774,3530,35,0.0,0.0,0.0,19
14854,ba,16994,0.15%,0.002667035,3530,35,0.0,0.0,0.0,19
14855,ba,16995,0.07%,-0.014573653,3530,35,0.0,0.0,0.0,19
14856,ba,16996,-1.04%,-0.012527023,3530,35,0.0,0.0,0.0,19
14857,ba,16999,-0.08%,-0.004100381,3530,35,0.0,0.0,0.0,19
14858,ba,17000,-0.53%,-0.001884613,3530,35,0.0,0.0,0.0,19
14859,ba,17001,-0.68%,0.022529319,3530,35,0.0,0.0,0.0,19
14860,ba,17002,3.80%,0.002200105,3530,35,0.0,0.0,0.0,19
14861,ba,17003,1.83%,-0.009259967,3530,35,0.0,0.0,0.0,19
14862,ba,17006,-1.29%,0.018619878,3530,35,0.0,0.0,0.0,19
14863,ba,17007,1.75%,0.001148554,3530,35,0.0,0.0,0.0,19
14864,ba,17008,0.64%,0.004142949,3530,35,0.0,0.0,0.0,19
14865,ba,17009,0.14%,0.010114639,3530,35,0.0,0.0,0.0,19
14866,ba,17010,2.84%,0.006002443,3530,35,0.0,0.0,0.0,19
14867,ba,17013,-1.31%,-0.00390447,3530,35,0.0,0.0,0.0,19
14868,ba,17014,0.00%,-0.007753531,3530,35,0.0,0.0,0.0,19
14869,ba,17015,-1.33%,0.010150987,3530,35,0.0,0.0,0.0,19
14870,ba,17017,0.64%,0.003283358,3530,35,0.0,0.0,0.0,19
14871,ba,17020,0.44%,-0.011117202,3530,35,0.0,0.0,0.0,19
14872,ba,17021,-1.01%,0.000663104,3530,35,0.0,0.0,0.0,19
14873,ba,17022,-0.29%,0.00667923,3530,35,0.0,0.0,0.0,19
14874,ba,17023,0.22%,-0.007880999,3530,35,0.0,0.0,0.0,19
14875,ba,17024,-1.10%,0.001271428,3530,35,0.0,0.0,0.0,19
14876,ba,17027,1.33%,0.008969119,3530,35,0.0,0.0,0.0,19
14877,ba,17028,0.73%,0.008431192,3530,35,0.0,0.0,0.0,19
14878,ba,17029,1.45%,0.003992503,3530,35,0.0,0.0,0.0,19
14879,ba,17030,2.58%,0.001224994,3530,35,0.0,0.0,0.0,19
14880,ba,17031,0.42%,-0.002597628,3530,35,0.0,0.0,0.0,19
14881,ba,17034,2.64%,-0.000861093,3530,35,0.0,0.0,0.0,19
14882,ba,17035,-1.08%,0.003123702,3530,35,0.0,0.0,0.0,19
14883,ba,17036,-2.53%,-0.004717742,3530,35,0.0,0.0,0.0,19
14884,ba,17037,-0.07%,0.002726009,3530,35,0.0,0.0,0.0,19
14885,ba,17038,0.70%,0.001063214,3530,35,0.0,0.0,0.0,19
14886,ba,17041,1.26%,0.004154874,3530,35,0.0,0.0,0.0,19
14887,ba,17042,0.00%,0.002436979,3530,35,0.0,0.0,0.0,19
14888,ba,17043,2.89%,0.005716431,3530,35,0.0,0.0,0.0,19
14889,ba,17044,0.67%,-0.002333736,3530,35,0.0,0.0,0.0,19
14890,ba,17045,-1.46%,0.005096687,3530,35,0.0,0.0,0.0,19
14891,ba,17049,0.47%,0.000653925,3530,35,0.0,0.0,0.0,19
14892,ba,17050,0.86%,-0.010904497,3530,35,0.0,0.0,0.0,19
14893,ba,17051,-0.92%,-0.009348811,3530,35,0.0,0.0,0.0,19
14894,ba,17052,-0.99%,0.004098578,3530,35,0.0,0.0,0.0,19
14895,ba,17055,1.67%,-0.005455609,3530,35,0.0,0.0,0.0,19
14896,ba,17056,-1.84%,0.012844114,3530,35,0.0,0.0,0.0,19
14897,ba,17057,3.35%,0.003015134,3530,35,0.0,0.0,0.0,19
14898,ba,17058,-0.71%,2.38924e-05,3530,35,0.0,0.0,0.0,19
14899,ba,17059,-1.76%,0.003053874,3530,35,0.0,0.0,0.0,19
14900,ba,17062,2.33%,0.000366469,3530,35,0.0,0.0,0.0,19
14901,ba,17063,-1.04%,-0.005473485,3530,35,0.0,0.0,0.0,19
14902,ba,17064,0.33%,0.010668839,3530,35,0.0,0.0,0.0,19
14903,ba,17065,1.37%,0.004346246,3530,35,0.0,0.0,0.0,19
14904,ba,17066,1.81%,-0.011466227,3530,35,0.0,0.0,0.0,19
14905,ba,17069,-0.82%,-0.000543129,3530,35,0.0,0.0,0.0,19
14906,ba,17070,-0.19%,0.013710523,3530,35,0.0,0.0,0.0,19
14907,ba,17071,0.58%,0.005490087,3530,35,0.0,0.0,0.0,19
14908,ba,17072,1.97%,0.000738217,3530,35,0.0,0.0,0.0,19
14909,ba,17073,0.37%,-0.000591264,3530,35,0.0,0.0,0.0,19
14910,ba,17076,-1.62%,-0.000120128,3530,35,0.0,0.0,0.0,19
14911,ba,17077,0.76%,-0.002557144,3530,35,0.0,0.0,0.0,19
14912,ba,17078,0.25%,0.007330015,3530,35,0.0,0.0,0.0,19
14913,ba,17079,-0.56%,0.005751928,3530,35,0.0,0.0,0.0,19
14914,ba,17080,-0.63%,0.0016435,3530,35,0.0,0.0,0.0,19
14915,ba,17083,0.32%,0.001128665,3530,35,0.0,0.0,0.0,19
14916,ba,17085,1.20%,0.007587933,3530,35,0.0,0.0,0.0,19
14917,ba,17086,1.29%,0.008176304,3530,35,0.0,0.0,0.0,19
14918,ba,17087,0.91%,0.002740268,3530,35,0.0,0.0,0.0,19
14919,ba,17090,1.02%,0.001995002,3530,35,0.0,0.0,0.0,19
14920,ba,17091,-1.07%,-0.01081886,3530,35,0.0,0.0,0.0,19
14921,ba,17092,-1.44%,0.009511376,3530,35,0.0,0.0,0.0,19
14922,ba,17093,3.94%,-3.40155e-05,3530,35,0.0,0.0,0.0,19
14923,ba,17094,-0.71%,0.003054657,3530,35,0.0,0.0,0.0,19
14924,ba,17097,0.12%,0.003356354,3530,35,0.0,0.0,0.0,19
14925,ba,17098,0.54%,0.000183189,3530,35,0.0,0.0,0.0,19
14926,ba,17099,-0.41%,0.003107874,3530,35,0.0,0.0,0.0,19
14927,ba,17100,-0.77%,-0.00154205,3530,35,0.0,0.0,0.0,19
14928,ba,17101,-0.60%,-0.002568501,3530,35,0.0,0.0,0.0,19
14929,ba,17104,0.06%,-0.003192878,3530,35,0.0,0.0,0.0,19
14930,ba,17105,0.18%,-0.000209401,3530,35,0.0,0.0,0.0,19
14931,ba,17106,1.02%,0.003568858,3530,35,0.0,0.0,0.0,19
14932,ba,17107,-0.83%,-0.003976322,3530,35,0.0,0.0,0.0,19
14933,ba,17108,-2.40%,0.003230531,3530,35,0.0,0.0,0.0,19
14934,ba,17111,0.18%,0.011111113,3530,35,0.0,0.0,0.0,19
14935,ba,17112,0.86%,0.004379404,3530,35,0.0,0.0,0.0,19
14936,ba,17113,0.91%,-0.000761504,3530,35,0.0,0.0,0.0,19
14937,ba,17114,0.00%,-0.001782695,3530,35,0.0,0.0,0.0,19
14938,ba,17115,-0.66%,-0.001253788,3530,35,0.0,0.0,0.0,19
